review_id,review_title,product_id
R1KMZ68IN7744Q,Good,B07YL54NVJ
R2BEEAB4R73028,EASY TO USE,B0759QMF85
RVYFHH68OOF4I,Value for money,B0759QMF85
R1A2F19DLEHURS,this is no soft touch keyboard,B0759QMF85
R2AMJOZKUX3Y7Z,Good product in this price range,B0759QMF85
R1HTW1Z8CLVRAF,Budget friendly,B0759QMF85
R2DMS9H5A7V306,Good headphones,B0759QMF85
R329AA8VGH4II1, the sound is good,B0759QMF85
R3S7L5IYOMYVDS, not sure about comfort,B0759QMF85
R1T4TKPYU5EJCB,Just Ok,B00LM4X0KU
R1D38AX8G0RVNS,Budget Entry Level Banger Headset,B00LM4X0KU
R1KHCRDEEREQG7,Good quality product,B00LM4X0KU
R396UL83OTSD8F,Good multipoint connectivity. Falls off the ear,B00LM4X0KU
R3CY781PK5CB8A,Good quality,B00LM4X0KU
RBCCWRI4IUHH5, but battery draining,B00LM4X0KU
R2K7JYQMGQ31YJ,ANC very bad,B00LM4X0KU
R3P0GJ4V5HPF2M,Bluetooth not working after 4 month,B00LM4X0KU
R1150W07XAD9VL,Very fine product..,B08PFSZ7FH
R3GGVC0WYVIRNV,Good,B08PFSZ7FH
R36CFZQPBAIJV8,Worth the money,B08PFSZ7FH
R3T6U58L22D6SD,Does what it says,B08PFSZ7FH
R39TOZVXSZ59VA,Value for money product but brush is not good.,B08PFSZ7FH
R2DHJONKVFGM3R,Easy to use,B08PFSZ7FH
R1M7J8UDV9HJV9,Good product,B08PFSZ7FH
RI4FDI27R40FR,Worthable,B08PFSZ7FH
R3VOHGBLWI7YD3,"It takes Forever - to transfer anything. Maybe I - misunderstood ""Ultra"" or somebody missed ""Ultra-Slow"" in the model tag line.",B012MQS060
RHFB5XTT2UM3K,Comprehensive Review of Product,B012MQS060
R2L7XKQS97BFMT, Company & Seller,B012MQS060
R2KF02T0Q3ZKXV,Desigh and usage,B012MQS060
R3HDI961AWUXP3,Good purchase not best,B012MQS060
R2W2JH4PRGQ6DD,Sd card,B012MQS060
R200U4666Y0M6S,Good Quality product,B012MQS060
RIGD9PRAW6OA7,Pendrive Quality to Aacchi H Par ,B012MQS060
R1MI8HNTIFTDYT, Storage 64 Gb Ki jagah 61 Gb Hi Milta H 3Gb Kam Milta H,B01MF8MB65
R1FAUB93NWC6U5,Good,B01MF8MB65
R1Y816Y6XQ56H1,VFM indoor use (living room/bedrrom) use and clear view upto 120sqft rooms,B01MF8MB65
R1PHO0AIE206X2,Best camera in its segment but the app lags,B01MF8MB65
R1HFRZM6ZBIQP8,Best,B01MF8MB65
R22N6KOWY37W1C,You have to pay to avail all services,B01MF8MB65
R14L1X0OOX0LFP,All good,B01MF8MB65
RS4WBWB5R5HX3,I was sent a used product...,B01MF8MB65
R1ERT7AXR5RE2,Good Product,B00LHZWD0C
R1OBNL676FOQDS,Upto mark,B00LHZWD0C
R3FYTFWQDO4FYY,Good,B00LHZWD0C
R2VQ9R0Y5A3Y9M,Bluetooth range coverage is poor,B00LHZWD0C
R88P3ETAAIQ4M,Good product,B00LHZWD0C
R2T4IOSJDUMW7R,Below average product model,B00LHZWD0C
R3U82K5ODIGUF6,Good product.,B00LHZWD0C
R2H41QRZLGX98E,Complaint,B00LHZWD0C
R1S4YGGQJ3UWOL,To be honest these ear buds are actually decent and legit,B08QDPB1SL
R3VGJSGVVRKN24,Nice Product,B08QDPB1SL
R80WOLVHE45AG,Works Good,B08QDPB1SL
R10XJXDKS199JT,Perfect replacement cell for trimmer,B08QDPB1SL
R3I4CLISF0ZG1X,Wow,B08QDPB1SL
RJ7M5SZZI5210,As they said in ad worth it,B08QDPB1SL
R2Z63F1D26ZLCT,A good product,B08QDPB1SL
R2D4YWF3QBKU80,Fit for phillips trimmer.,B08QDPB1SL
R1WLR0EBTL2IX6,Good,B07BRKK9JQ
R2B2JBTK9WXMZZ,Good Product,B07BRKK9JQ
R2WHZGSNHBX43O,Good product ; Average Finishing,B07BRKK9JQ
R12HTO2PX060ZT,Save it purpose well without any issue. I am satisfied,B07BRKK9JQ
R3H313KLTQI8QQ,No issues,B07BRKK9JQ
RQJXA2JEYSLSP,NO NEED TO PUT AUX CABLE FOR CONNECTING AUDIO FROM SECONDARY MONITOR,B07BRKK9JQ
R1Z13D8JB8JB67,Good product,B07BRKK9JQ
R1I9TU0BB63YQ,Not so Bad,B07BRKK9JQ
R26QLWXRSR9RZS,Good,B01EZ0X3L8
R1JQYEGHAEV3LM,Worked will for only 3-4 months.,B01EZ0X3L8
R6JXH6RLGD3NV,Good,B01EZ0X3L8
R30RWR4U1S29DD,Sound is very low another brand comparing in better,B01EZ0X3L8
R10QFC3QA5200V,Service provider not meet my home refuse,B01EZ0X3L8
R379I7FFI2OSHR, tv i am not using bad service,B01EZ0X3L8
R3DQ86RMYHDHKS,Good product,B01EZ0X3L8
R1YL8BCUH3Z6IN,Ok super,B01EZ0X3L8
R18AG9M9HHC6RB,Floor stand does not come with it ...,B00LM4W1N2
R3AQT2WK20V0JD,Good,B00LM4W1N2
R10LMVOXP4TLSA,A budget friendly TV with a clumsy UI and Remote,B00LM4W1N2
RBEWSTPDQYHFQ,Handy Mouse,B00LM4W1N2
R1G8K5ZMYOL0YS,Good quality mouse,B00LM4W1N2
R38235O5C7I4YE,Good one.,B00LM4W1N2
R3861NUR0UF7SN,Good,B00LM4W1N2
R2OM14SFAPVT51,Good cheap reliable,B00LM4W1N2
R2HRFJXDH2U2QF,Gud quality mouse,B0949SBKMP
RBF3D3XXWV6MG,Very comfortable,B0949SBKMP
R35UVFYMTLRZXN,Quality + Less Price Makes it Best to buy.,B0949SBKMP
RAYDUICJELIOP,Best for this price,B0949SBKMP
R37BU4XVJNNTLH,Nice starter smartwatch,B0949SBKMP
R8Q0FKDLJ9B8L,Work,B0949SBKMP
R38C74PL5UIY1Y,Very light weight watch,B0949SBKMP
R211TH789OFH2F,Smart watch,B0949SBKMP
R236C7OLIIWMX1,Good looking,B08YD264ZS
R3PN1HMPH33439,Super,B08YD264ZS
RDW68UNQSWDHI,Good,B08YD264ZS
R36NXFD7X76116,Good,B08YD264ZS
RRXQSGPAF67RM,Boss of premium note books ??,B08YD264ZS
R1KNLZI3NA0IPB,Didn't expected single binding!,B08YD264ZS
R2KM3VBJ74IH5I,Good purchase,B08YD264ZS
R1JE1EDZWAW8GG,Good Quality but paper could be thicker...,B08YD264ZS
R249YCZVKYR5XD,Worth the Money!,B094JNXNPV
R1GHL3EYAQ4ZMT,Good quality,B094JNXNPV
R1M0NVGZXK8NGO,Nice products,B094JNXNPV
R3O3MTC9L2VAJ5,Worked on iPhone 7 and didn’t work on XR,B094JNXNPV
RS2B5ERC0SV1O,Good one,B094JNXNPV
RY1GC09VYZQT8,Dull Physical Looks,B094JNXNPV
R29MVX7H69YMY5,Just Buy it,B094JNXNPV
R2M6TTXAWRQT5G,Go for it,B094JNXNPV
R1ORJ2TKW4MHLY,About the product,B00GZLB57U
R1ENNLA4ML94UZ,Get charging cable at the price,B00GZLB57U
R2BTEV9E0OA1I7,Working well.,B00GZLB57U
R2QYFQOWFQ5N9A,Super,B00GZLB57U
R1OFN67CO7XLBV,Excellent structural rigidity,B00GZLB57U
R3H8FPIBYNXMGC,Durable and classy,B00GZLB57U
R1723NE9TCCXVP,Sturdy. Good quality,B00GZLB57U
R2B8M2FRBIDGX9,Good quality and durable.,B00GZLB57U
R15X8TSLB82W2J,Best,B07V82W5CN
R1EI6L4P0NUWLK,Good,B07V82W5CN
R1XPA9CXQ07FQW,Tough built quality and smooth movement of zip,B07V82W5CN
RGBXMT5Q7DSGO,Clear voice,B07V82W5CN
R2SRH5XZ5MY04L,Nice,B07V82W5CN
R22XW48SVD9N5F,Good and recomended,B07V82W5CN
RAYTSZHN0P9H5,It was a nice product,B07V82W5CN
R26ULECYB1ZKE1,It's good.,B07V82W5CN
R1G4I5FLAHM16P,Vishal Mandal,B077Z65HSD
R1DXRMVWV2OVE8,Value of Money,B077Z65HSD
R2BJFG3I9TAZ2P,Bass quality was good,B077Z65HSD
R35RERUQG5AERU,Don't believe the other reviews,B077Z65HSD
RQVMA35UH4D2P,Awesome sound and clarity for like name JBL,B077Z65HSD
R2WKO9Y6VGUOOP,Bass is ??,B077Z65HSD
R1NECHJ8DC9INS,Quality,B077Z65HSD
RDDDU5N0JHZS7,Excellent sound quality and bass,B077Z65HSD
REQ74ZVYY2I01,,B08HD7JQHX
R15RS7QIKMBY5Z, gud battery life Best speaker for single room use,B08HD7JQHX
RCYHKHTW0MAL8,Sound is not protect,B08HD7JQHX
R1AB17ZPSW1AE1,Good audio.,B08HD7JQHX
R145BZJOMF3WT1,Not a significant upgrade from JBL Go,B08HD7JQHX
R11AYTN6DNN25S,Cheap product and same is the performance but does the job,B08HD7JQHX
R17NRPNYVC5XVK,Good,B08HD7JQHX
R2U218ZDN8D849,No Box!!!,B08HD7JQHX
R2IMML4LPCQ5C0,Good,B0B31FR4Y2
R24NQRDGFWSFO8,Value for money,B0B31FR4Y2
R2ONXP5WQXARB6,A very good quality cable with rubust built,B0B31FR4Y2
RIEIIOVX84JE9, and it does the work.,B0B31FR4Y2
R1IU46EQPTHDU,Value money,B0B31FR4Y2
R3QWLI0TRYXK2S,Good product.,B0B31FR4Y2
R9Z8ZA620SXJR,Gud for the price,B0B31FR4Y2
R33PT3WKA3D15Q, but adhesion quality is not very good,B0B31FR4Y2
R1SWNKZP36AU1J,Nothing unique……,B09Y14JLP3
R2T4RPK1O46TBX,Attracts too much finger impressions,B09Y14JLP3
RE0HLO48TPM4O,Perfect Fit (Almost),B09Y14JLP3
R1WBRQ50IN70OF,Easy to install,B09Y14JLP3
R2V8WPXZSTAKKE,They provide tissues and wipes,B09Y14JLP3
RMQ0XU5QGL5LV,Work well and easy to install,B09Y14JLP3
R2URDJTQLPFEYH,Gud product in budget,B09Y14JLP3
R2P9AVX3K59AMP,Value for money,B09Y14JLP3
R76XPXMKXLWKH,Very good.,B09ZHCJDP1
R23S77AWPH5FP5,Overall good but very fragile! KEYS STOPPED WORKING AFTER 3 MONTHS,B09ZHCJDP1
RK7Q6W5FOPESC,Got what I wanted,B09ZHCJDP1
R2X5K6OCG1KJ3I,good,B09ZHCJDP1
R27S1KARCAPY6C,Recommended I used wired version,B09ZHCJDP1
R25RJ35CXQYW5C,slightly overpriced but worth it.,B09ZHCJDP1
R1ASXFOSQ5BCR7,Product,B09ZHCJDP1
R3UZGGP0USHERY,Good silent mouse,B09ZHCJDP1
R3KX3LZE5DF03I,Too small to hold!,B08C4Z69LN
R2PFGVPB5LCT72,Reviewing after 8 months of with battery backup review,B08C4Z69LN
RMB267WFB3JDM,Its very small  do take note of that,B08C4Z69LN
R2CRRWR0OSA7BG,** Nice product,B08C4Z69LN
R1EUG815WO4EYL,Good product,B08C4Z69LN
R1UKGB5AFT0U5N,Good Buy for normal use in office,B08C4Z69LN
RYLJRVXKJQYQE,Stylish mouse,B08C4Z69LN
R3JP9UQ5V9B751,Very useful,B08C4Z69LN
R2IKZK0CHQ08WM,Very useful item to make your phone cables long lasting,B016XVRKZM
RGU29XK250TD5,Price can be reduced as this product is not worth for 80 rs,B016XVRKZM
R29P8YX2GHMMNH,Value for money,B016XVRKZM
R2XHYS27FFFDC0,It is useful,B016XVRKZM
R2H3LRA8OB7ZUF,Good product,B016XVRKZM
R1E9O49QVK1MOR,Good quality,B016XVRKZM
RUO5Z5INF7INR,Its good item in this money,B016XVRKZM
R2LRYN93E4OFJK,Received defective item update: better now,B016XVRKZM
R278Z7QRKL9FVR,Good product,B00LHZW3XY
R3GXAQ1UB2M9YQ,Good connectivity,B00LHZW3XY
R3PVGKMU58BIN3,Good ??,B00LHZW3XY
R3FCVJEGVHP86V,Go 4 it.....,B00LHZW3XY
R3T10F5XX7DYJ8,Easy to Install,B00LHZW3XY
R336MX0EBVUGIL,Nice product.,B00LHZW3XY
R2EYFONXLL6M0H,Works good,B00LHZW3XY
R1MZ8SNMN1RGHO,Good for typing,B00LHZW3XY
RJ12PR5BVXX0Q, compact,B098JYT4SY
R3H0LVMEVLPV0H,Good product but bad packing,B098JYT4SY
R2FBLIQAWQ0OB1,liked it,B098JYT4SY
R1OYJYTUTJGQNJ,No caps lock light,B098JYT4SY
RJFSSIL53ZUE,All good,B098JYT4SY
R2BSLK9P1R33T2, except the tiny dongle which has high chances of loosing.,B098JYT4SY
R2LBT1J4TAF4AL,Amazing product incredibly bad packaging,B098JYT4SY
RCJDG69APX3S0,GOOD ??,B098JYT4SY
R3T1GTTWKWWNZZ,Mouse light is not working but it’s working,B08CFCK6CW
R2YQKYW342PMX8,Nice but price should be reduced,B08CFCK6CW
R3OSOTBK6ZE6IW,WORTH FOR MONEY,B08CFCK6CW
R35RC96UA66N6R,Good meterial,B08CFCK6CW
R2JWTE1QNDWW2W,Table is good,B08CFCK6CW
R3A3YAK7RGKIF4,VALUE FOR MONEY,B08CFCK6CW
R22Z4U7R15TVLK,Good product,B08CFCK6CW
R1ENC0P3ZUKQO,Please sell spare parts also,B08CFCK6CW
R1CJX9OC7AG847,Good,B09P564ZTJ
R3ATBUNL84UH5W,Very easy to use,B09P564ZTJ
RP4NUVUGYLM25,Easy to use .,B09P564ZTJ
R2U6XBEYSG8MMM,Best calculator for CA students,B09P564ZTJ
R17I7S12FBOI63,good performanace,B09P564ZTJ
R3KY6XKRALU1LR,Nice,B09P564ZTJ
R33ESF798DW0KS,Best,B09P564ZTJ
R39ZX8VQLNEF80,Very nice and steardy,B09P564ZTJ
R2YQPN91YO0X0O,Good product,B07MSLTW8Z
R1LSBBVTFFMUBD,Only affordable Stylus that works with Apple,B07MSLTW8Z
RM5YUP58CTVMN,Product is good,B07MSLTW8Z
R8D1M05NWS80B, but Spare disk is missing for me.,B07MSLTW8Z
R3BSHLY6DC169B,Best deal for this price,B07MSLTW8Z
RPQSMIZYYZ5XY,Good but improvement needed,B07MSLTW8Z
RSN8CDJ5X1XI1,Average,B07MSLTW8Z
RBZWRPAGEE7YW, better option are available,B07MSLTW8Z
R1YVU5NMCJDX8M,very fast and smooth work,B09N6TTHT6
R3MG5C14NRKOHR,Precision & speedy,B09N6TTHT6
R1T3DO26SFI3TL,Amazing,B09N6TTHT6
R2MM0U3FL0ZO3T,Good product but little costly,B09N6TTHT6
R36Y3XNBK12QV8,Very sturdy and easy to handle and carry,B09N6TTHT6
R23WOLPX6D4VDT,Ok,B09N6TTHT6
R8BJJZVA7O7SE,Good one but not exactly like shown pictures,B09N6TTHT6
R1P2BGW89EV4L3,Good,B09N6TTHT6
R1Y30KU04V3QF4,good quality,B09W5XR9RT
RK3DSUGKIZT8Z,Good quality product,B09W5XR9RT
R3BIG7J6V2JZTU,Very strong but not stable at all,B09W5XR9RT
R1QI1HTJPGLS5O,Good and does it’s work,B09W5XR9RT
R3SETXTOZ47CM4,Nice product working absolutely fine,B09W5XR9RT
R10SL1Q7F6CHBK,Good,B09W5XR9RT
R1CBYX6RCGU739,Good product,B09W5XR9RT
R3PGNXSPA35NB3,Value for Money,B09W5XR9RT
RXB5KHLQUXONP,Okay overall,B098R25TGC
R2OFHGGYIJGFUR,Value for money..,B098R25TGC
R3UGUI3KYDDOC2,Good product for i phone users,B098R25TGC
R2ATZMV7IH43ZE,I like to draw on it,B098R25TGC
R2IO934AS2Z5U4,Best  writing pad,B098R25TGC
RPEKYFBH5K20D,Great for Noting or Doodling,B098R25TGC
R1SWRY6BH8CTRE,Good to go,B098R25TGC
R2GSWL2NSJI166,The pen is too flowy and the strokes are coming out a bit thick,B098R25TGC
RDZVWJ2BSZH21,Magic Slate 15-inch LCD Writing Tablet,B0B2PQL5N3
R2S2PTON4F7OCO,The quality and build seems good so far.,B0B2PQL5N3
RUYKZDXCHIL0A,Very useful product,B0B2PQL5N3
R1JEG3UOIZGFZW,Average usb hub,B0B2PQL5N3
R3D5HS0620V0R4,Inferior quality goods,B0B2PQL5N3
R3D0S9D7QZ3MLY,its CHEAP,B0B2PQL5N3
R2W1IP0RH2CLD2,Built in quality is low,B0B2PQL5N3
R1DAI3K8QBX111,Ok,B0B2PQL5N3
R2MDGELCMDX7QG,Finish is not very good,B07DKZCZ89
R2LQAWSINTMSEV,Recieved damage piece,B07DKZCZ89
RJRZYF6J55OCD,Packaging was damaged and is not new piece,B07DKZCZ89
R1GQRPLQMYKNC6,nice product,B07DKZCZ89
R29DSMGZH30105,Great watch,B07DKZCZ89
R1EDPIX8TYMOOX,Ok ok,B07DKZCZ89
R1DU2WW6ZJRU4M,Nice ??,B07DKZCZ89
R3O68SXAARCNVV,Thik thak,B07DKZCZ89
R25MV5W3PW3AZM,Avarage,B08GYG6T12
R4L3BQHQJOIO7,Smart watch,B08GYG6T12
R1Q4N7W1AGXVR1,They can improve more,B08GYG6T12
R2XTH0U6G7AQPW,Dissapointed in the microphone,B08GYG6T12
R2H0NX7RGGBP17,Overall Good product in budget,B08GYG6T12
R3S263IWR7GQ9,don't buy for calling purpose..,B08GYG6T12
R1BWUDH6P42FOV,Gets the job done,B08GYG6T12
RFNJ1019NIZ43,Good,B08GYG6T12
R2CT4DH25YL8VY,Value for money,B09BN2NPBD
R3M6VQI4E94D8T,One side stopped working in 2 months,B09BN2NPBD
R3PW0HIELRL2VT,Very average sounding earphones,B09BN2NPBD
R25XSP1RJOM11V,Very good mouse Under 500,B09BN2NPBD
R3EHM43Q6M2Q3X,pretty good gaming mouse,B09BN2NPBD
RHNG6YOP5P6GA,very good in this budget,B09BN2NPBD
R2HLEU219CZ1TH,Really comfortable,B09BN2NPBD
R2NYUU14YCLUYX,good mouse just plug and play,B09BN2NPBD
RSB9VP4KY975L,Good enough,B00J4YG0PC
RIV5YY3MLWNHU,Best budget gaming mouse,B00J4YG0PC
RHJIGY0KORSEO,Too big too hold,B00J4YG0PC
R1FNYNKTOZYQOM, but you will get around it.,B00J4YG0PC
RQFE7KDITY77S,It's just good !,B00J4YG0PC
R2107RZYEL68HX,Good for WFH,B00J4YG0PC
R3KNMX723Q8CWZ,Works according to needs,B00J4YG0PC
R254VXG5JSSX0W,Great product for beginners,B00J4YG0PC
R8W5BHTVFMCB2,Good for beginners,B073BRXPZX
R34BR22MYWCGQM,Very nice product,B073BRXPZX
R1D3IFV0IYNC39,Ambiance sound capture,B073BRXPZX
R1K5TK6UQ9WLRX,JBL mic is best for Biginaers,B073BRXPZX
R1V2N0TIMCANVI,Overall Watch Review,B073BRXPZX
R2UOCIGLOQ0CAD,Descent  looking,B073BRXPZX
R1JGKZGY686LSU, perfect working smart watch,B073BRXPZX
R3CM6K3CTECGER,There is a bit of snag in wake up mode,B073BRXPZX
R2VX3WP87K1FJ7,Battery is not good only one day it will come,B08LHTJTBB
R1S6VK3U765LYF,Beginner friendly apple clone watch,B08LHTJTBB
R11EG1L6YLD853,elegant look,B08LHTJTBB
R3AMWWIWWWURKZ,You can go for it!!,B08LHTJTBB
R3RGAH7ANQFR10,Nice product but the touchscreen and app could have been better,B08LHTJTBB
RNLXNQ72I1GIR,Nice .,B08LHTJTBB
R1AM78XFWDU92S,very good batteries received,B08LHTJTBB
R2OFXYE4YAEW7L,Longtevity,B08LHTJTBB
RCUOZRUAOVZKU,Good product,B07VTFN6HM
R3ISBRG3RQ4LR7, Good seller,B07VTFN6HM
R1FDKQ7C8HRHK8,Reasonable pricing,B07VTFN6HM
R1HT915CFN9EXH,I liked the package and product is very good,B07VTFN6HM
RMD5MQGT1Z7TX,Good,B07VTFN6HM
RDYCQRETZ04TO,Value for money,B07VTFN6HM
R2204P0EK8HOJE,Good quality product,B07VTFN6HM
R3U23VHZY4V64Z, Best suitable storage for 4k videos,B07VTFN6HM
R1J7T5AF9JYH0A,Perfect for nintendo switch oled,B008QS9J6Y
R2KHKT0GP9IKS2,Best in the segmet...,B008QS9J6Y
R1SYS92X1W5JGW,Expensive,B008QS9J6Y
R11JTLY59LQL00,Product Is Good,B008QS9J6Y
R1L5U7V71A020J,Good,B008QS9J6Y
R26HZDGQ08R98N,The delivered one was 90Mbps write property,B008QS9J6Y
RRXUVCKCU8ZYM,Nice Write Speed But Read Speed Is not that much is giv..Read Speed goes to 90mbps Write 80to90mbps,B008QS9J6Y
R2HA8IL3LD2XPI,Value For Money But....,B008QS9J6Y
R1AUCEV80AWV4E,Compact and Budget friendly,B09M8888DM
R3GAYL3CQ6GTJA,Average,B09M8888DM
R3NN6TXOM5MD2S,Nice product,B09M8888DM
RY4WXRNZKRVWP,Premium build but hoped it had more USB3.0,B09M8888DM
RLQGXS14ZJDHJ,Decent product,B09M8888DM
RIZJA1XHKPH5M,Very useful for Mac users,B09M8888DM
R3C83NGWIRB2VT,Works fine with Macbook air M2,B09M8888DM
R2WOO592FU73V7,Best Speaker at low price,B09M8888DM
R1D6BKF30HRM19,Good quality,B07Z1YVP72
R3OYZMQFEF9WV7,Very small compared to price.,B07Z1YVP72
R26PEUHOY5RZ02,Pocket dynamite,B07Z1YVP72
R1KMSZQENOGR9,Cute one,B07Z1YVP72
R31LY209STYNRQ,LOUD AND GOOD BLUETOOTH SPEAKER,B07Z1YVP72
RTLATKAZTO4KF,Portable and good one,B07Z1YVP72
R2XOSRQC5GHA7O,Superb yet portable speaker,B07Z1YVP72
R1G2WWLFIFDIPM,Quality is worth the price!,B07Z1YVP72
R2OP8NFYDOS39J,Good for holding,B082FTPRSK
R2RQTRMPYMIHAE,Packaging was not good,B082FTPRSK
R2V61JLM0WASPT,good product,B082FTPRSK
R1X1019MPG8CR4,Good Product,B082FTPRSK
RWZEH4UX501RZ,Built quality of product is excellent,B082FTPRSK
R1I8MWON0D5I5L,Best in quality & look,B082FTPRSK
R2Q9MII6JST2K,BEST,B082FTPRSK
R2Q1TJV6BGHGPB,Worth Buying,B082FTPRSK
R73A6T8MRDZIC,It's a very good product at these price range go for it.,B09RF2QXGX
R2JEX8R7VL6Y0W,Camera SD card reader,B09RF2QXGX
R11E62NE328JVS,A very handy gadget for transferring data between various devices,B09RF2QXGX
R3A3FOYWKUNHMM,Product is good and working properly,B09RF2QXGX
RIQXPCOM8RRPS,Nice product,B09RF2QXGX
R3VCIW3UM7QMO0,Reveewing after 3 weeks.,B09RF2QXGX
R1KGLT77FP3X13,Use full product,B09RF2QXGX
R375ZRISQJ6XN5,Con = no bandwidth control,B09RF2QXGX
R1PPN2ZEJNHJMZ,Setup is smooth and easy,B01KK0HU3Y
RQHAXYP2AT1QP,Good coverage,B01KK0HU3Y
R24T21LAESQMWZ,as money as goods,B01KK0HU3Y
R2DHPJ5GKKTVRH,The signal reach could be better,B01KK0HU3Y
R1H8KH8U0Z46S2,overall is ok,B01KK0HU3Y
R46IEAURB1339,Product,B01KK0HU3Y
R15MRX4VNCKX84,Class product from TP-Link! A worthy investment.,B01KK0HU3Y
R2RJ09MTLVJZ3C,Clearly makes a difference,B01KK0HU3Y
RKBKQKSEET7CC,Good,B07JF9B592
RQM34GWJC0DPJ,Value for money,B07JF9B592
R1PJNXT9PME2I1,Good material,B07JF9B592
R2VL3P4XIHJFY,The ink of parker is very lite,B07JF9B592
R2HZEV0BNY3064,Good,B07JF9B592
R3HBAZIE8PAIXC,Good,B07JF9B592
R3LFVYT98WRBZ1,Very good,B07JF9B592
RJPAKDZRUJIDF,Decent quality product for the price,B07JF9B592
R21VW93DSBYENF,Nice product,B086394NY5
R3MKRK9JVBJ22C,Sturdy,B086394NY5
ROBLP3CK320DX,Nice companion,B086394NY5
R14L8HWTVI4YOT,Need for those who has neck pain working on Laptops,B086394NY5
RT2C0KDRUBKGV,Laptop stand,B086394NY5
R3JUJ27CXBI0QN,Good quality,B086394NY5
RO4BI7QVTST6E,Good product,B086394NY5
R1NSRWB0V1BQKD,Early impression comparing MK215 with MK270  - bit underwhelmed,B086394NY5
R1C8MVU3EIX56Y,Lagging,B00NH11PEY
R10RUXC7JD5S4I,It is working fine till now.,B00NH11PEY
R1AFBZ5PYTHO1Z,Does the job well,B00NH11PEY
R3GQL7YKAFJMEN,Excellent,B00NH11PEY
R3B6H5JPG134KN,Worth,B00NH11PEY
RUG04XHXRXK95,To avoid lag,B00NH11PEY
R2Q1OYOIJI5673, plug into USB port without neighboring connections,B00NH11PEY
RJX2WGB0X99SY,Good,B00NH11PEY
R3ZXPPAOL3P9C,The best earphones you can find out there under 500 Bucks..??? Are they Comfortable..?? Let's find out.....,B017PDR9N0
R50YC789QBGLM,:( Not so good Not so bad :),B017PDR9N0
R17IHHWVFSBEZZ,Good but i don't recommend,B017PDR9N0
R3VH5ITHUL3GUT,Sexy,B017PDR9N0
R36V21B0F30IAW,You can expect it to work for a year,B017PDR9N0
R22ISA1UVT45QP,Good buy but 1 side earphone stopped after 6-7 months,B017PDR9N0
R3RD0LCTRTMC3M,Vocals are good music is bit dizzy and there is a sound zzzzzzzzzz when everything is silent ..,B017PDR9N0
R1TWNRM3JLQ2JF,Superb,B017PDR9N0
R2HAE08L30C2AN,Good note book,B07NC12T2R
R3F8JOBWK5R0I9,Five Star Product,B07NC12T2R
R1MNK92W012DJ0,Nothing,B07NC12T2R
RRLP9GLVLYZF1,Not bad,B07NC12T2R
R3ODRY6PH6VBRV, decent buy,B07NC12T2R
R24O2F7357YB8L,Amazing  quality,B07NC12T2R
RJ13RMYUVYNIW,Good quality paper/binder/separator ( Value for money),B07NC12T2R
RZN6P7BA3HCH5,Great for writing notes,B07NC12T2R
R186EFJU37UPS6,One minus star is for one defective piece..,B07WKBD37W
R2KC2H7A99Y8J6,Does not fit the Duracell label,B07WKBD37W
R25FE16IQR653P,Very appropriate & long lasting cells,B07WKBD37W
R1Q6E8EBLHDKEC,Uh should buy,B07WKBD37W
RNH0MZ907JI2S,Ok,B07WKBD37W
R18J8NK2242FA2,Value for money,B07WKBD37W
RC7ZMZ000I0FQ,Great battery,B07WKBD37W
R3LF4N05QHM907,Badhiya,B07WKBD37W
R16I46MPR0NO8S,Nice ??,B08JMC1988
RC8A7CPLOKIQ1,Click-Bet,B08JMC1988
RXMRIDNTYYGO0,The alphabet doesn't light up,B08JMC1988
RBD55BYULL457,It is good but sometimes button got stuck and ruin your game,B08JMC1988
R2CDPRTPCIO5H4,dont get your hopes too hight up,B08JMC1988
R2GWMPGA1WXZ80,Good and superb but the RGB modes are less but good u can go for it,B08JMC1988
R1C7OH3WXNJHJ,Itz mouse is so smout,B08JMC1988
R3N6TUU2QT818A,Good,B08JMC1988
R20Q4B16AEFTPT,Cool looking,B09GFN8WZL
R1BG411LZ5XP61,Average pendrive with mobile connectivity,B09GFN8WZL
R1FHFXAGKZ127T,2 in 1 type c and usb,B09GFN8WZL
R1LFPZC0A29D8D,Worth for money,B09GFN8WZL
R1PIOZ70CD7P9D,Fine purchase,B09GFN8WZL
R1ID5DTYN1L39B,Great to store memories and notes,B09GFN8WZL
RCKVFOB5KX6F3,Nice,B09GFN8WZL
R3PCRI9KDXF4QD,Value for Money.,B09GFN8WZL
R2ETD6AVA4AFF1,Very good product,B095X38CJS
R3CUOW1DUP8N92,So good ,B095X38CJS
R3NYD5UBRVJDWP,nice looking,B095X38CJS
ROK6ZCMA5J3HR,Value for money and a nice product,B095X38CJS
R3GWUP5VQM4PIW,Awesome Product,B095X38CJS
R2DBDFFUMF72A7,overrated,B095X38CJS
R3CTPZMQDFCSGL,Really good,B095X38CJS
RDDDVU6EMW3OP,Good,B095X38CJS
R322EU1EPO0EFK,It is very good ??,B07ZKD8T1Q
RKIITDXE4AGW3,Good,B07ZKD8T1Q
R2MPRUBHGVAK2R,It's pretty decent,B07ZKD8T1Q
R13E9GP8EQCMZ3,Friendly product,B07ZKD8T1Q
R2ID65YG8CVX9K,I love its design btw it's a descent watch .,B07ZKD8T1Q
RX6LRL2BB59G,Excellent????,B07ZKD8T1Q
